"ID","Model","Classification","ObsNoise","ProcessNoise","TSlength","SimNumber","E","tau","theta","R2","modelform","LEmean","LEmin","LEreg","LEreg_se","Classification2","LEregmin","LEregclass","LEclass"
31,"SeasonalPredatorPrey","chaotic",0.3,2,100,"Sim.66",6,2,4,0.91590584088802,"gr-log",0.0519527061722925,0.0434973547169784,0.0399194150143867,0.0174131464549183,"chaotic",0.00578964796274672,"not chaotic","chaotic"
32,"SeasonalPredatorPrey","chaotic",0.3,3,100,"Sim.66",6,2,4,0.904234400924315,"gr-log",0.069368029135546,0.0490682938192217,0.0571742374513641,0.0308931954880995,"chaotic",-0.00337642570531083,"not chaotic","chaotic"
33,"LPA","periodic",0.01,0,100,"Sim.66",2,1,0,0.999577856905313,"gr-ut",0.817863427434267,0.78287828425991,0.555040644043286,0.204179310418251,"not chaotic",0.154849195623514,"chaotic","chaotic"
34,"LPA","periodic",0.01,1,100,"Sim.66",4,1,3,0.99630672407212,"gr-ut",-0.0481899052450563,-0.0751499989995229,0.4941168217139,0.0293248351197664,"not chaotic",0.436640144879158,"chaotic","not chaotic"
35,"LPA","periodic",0.01,2,100,"Sim.66",2,1,4,0.987439295214799,"gr-log",-0.348492641916744,-0.388229417894187,0.598880775334656,0.158308044409984,"not chaotic",0.288597008291086,"chaotic","not chaotic"
36,"LPA","periodic",0.01,3,100,"Sim.66",4,3,0,0.977500757642523,"gr-log",-0.0046227185512362,-0.0066727646446657,0.101118684162815,0.123514182620707,"not chaotic",-0.14096911377377,"not chaotic","not chaotic"
37,"LPA","periodic",0.1,0,100,"Sim.66",5,1,0,0.980802098425325,"gr-log",0.0224717314117363,-0.00206793190606072,0.516449826233595,0.0374961843537573,"not chaotic",0.442957304900231,"chaotic","not chaotic"
38,"LPA","periodic",0.1,1,100,"Sim.66",2,4,6,0.986295209022428,"gr-ut",-0.196932524183469,-0.206928709529998,0.28794409067316,0.302675389303046,"not chaotic",-0.30529967236081,"not chaotic","not chaotic"
39,"LPA","periodic",0.1,2,100,"Sim.66",2,1,6,0.966870498429474,"gr-ut",-0.423611956762785,-0.467656451676449,0.50855196121516,0.164754232959716,"not chaotic",0.185633664614116,"chaotic","not chaotic"
40,"LPA","periodic",0.1,3,100,"Sim.66",3,3,4,0.967681494729086,"gr-ut",-0.0581206796228905,-0.0617438506126824,0.193269614789629,0.172473135999346,"not chaotic",-0.144777731769089,"not chaotic","not chaotic"
41,"LPA","periodic",0.2,0,100,"Sim.66",2,2,6,0.95181935339263,"gr-ut",-0.333856906626939,-0.347658857935084,0.475370290732164,0.225202872330221,"not chaotic",0.03397266096493,"chaotic","not chaotic"
42,"LPA","periodic",0.2,1,100,"Sim.66",2,5,6,0.962785656586702,"gr-ut",-0.0807762588143301,-0.0884551871799033,0.509877049582767,0.253733532653759,"not chaotic",0.0125593255813992,"chaotic","not chaotic"
43,"LPA","periodic",0.2,2,100,"Sim.66",3,1,3,0.948156557559655,"gr-log",-0.25979493632494,-0.287918954476208,0.532172701635241,0.0701908231080217,"not chaotic",0.394598688343519,"chaotic","not chaotic"
44,"LPA","periodic",0.2,3,100,"Sim.66",4,4,4,0.941043438501247,"ut-ut",0.00382095142982015,-0.00276571816168667,0.0963620392793513,0.377961148455979,"not chaotic",-0.644441811694367,"not chaotic","not chaotic"
45,"LPA","periodic",0.3,0,100,"Sim.66",2,4,4,0.897758484052415,"ut-ut",-0.0667014365332292,-0.073599082873672,0.318288675536852,0.339282210608996,"not chaotic",-0.34670445725678,"not chaotic","not chaotic"
46,"LPA","periodic",0.3,1,100,"Sim.66",5,3,8,0.947524306724439,"gr-ut",-0.0136090796631064,-0.0158586544476609,0.101029031636344,0.102394191369225,"not chaotic",-0.0996635834473371,"not chaotic","not chaotic"
47,"LPA","periodic",0.3,2,100,"Sim.66",4,4,8,0.827154732028805,"gr-log",-0.035448151347522,-0.041127340150623,0.178015186745766,0.385648457868862,"not chaotic",-0.577855790677203,"not chaotic","not chaotic"
48,"LPA","periodic",0.3,3,100,"Sim.66",2,1,6,0.927334131497308,"gr-log",-0.464357186663313,-0.516435399368343,0.570092344837212,0.213751036202575,"not chaotic",0.151140313880166,"chaotic","not chaotic"
49,"LPA","chaotic",0.01,0,100,"Sim.66",3,1,6,0.995655004084933,"ut-ut",0.0734907333497379,0.054909195963146,0.195034142708295,0.00838616354474311,"chaotic",0.178597262160599,"chaotic","chaotic"
50,"LPA","chaotic",0.01,1,100,"Sim.66",3,1,4,0.988877184596462,"ut-ut",0.212865068160703,0.189986299471905,0.262626807388747,0.00664709865941644,"chaotic",0.249598494016291,"chaotic","chaotic"
51,"LPA","chaotic",0.01,2,100,"Sim.66",3,1,8,0.977934671286388,"gr-ut",0.00807397661712916,-0.00834689389951322,0.363049883387979,0.0160993092420941,"chaotic",0.331495237273475,"chaotic","not chaotic"
52,"LPA","chaotic",0.01,3,100,"Sim.66",3,1,4,0.95035976668598,"ut-ut",0.222649950368378,0.214693435328944,0.390680335859356,0.0178648462363705,"chaotic",0.35566523723607,"chaotic","chaotic"
53,"LPA","chaotic",0.1,0,100,"Sim.66",5,1,8,0.97647087319436,"ut-ut",0.0587058380491371,0.0408893302380947,0.221571022498892,0.00872117946686813,"chaotic",0.204477510743831,"chaotic","chaotic"
54,"LPA","chaotic",0.1,1,100,"Sim.66",4,1,4,0.945826438173586,"gr-ut",0.0535048557236448,0.0275858664159999,0.381153467689001,0.0332569567386946,"chaotic",0.31596983248116,"chaotic","chaotic"
55,"LPA","chaotic",0.1,2,100,"Sim.66",4,1,8,0.940889963149658,"gr-ut",0.0407412050141629,0.0201744746747749,0.365063868024023,0.00817030386345802,"chaotic",0.349050072451645,"chaotic","chaotic"
56,"LPA","chaotic",0.1,3,100,"Sim.66",4,1,8,0.935220929613636,"gr-ut",0.0776458806400779,0.0603416513929954,0.366356607671892,0.034983120225749,"chaotic",0.297789692029424,"chaotic","chaotic"
57,"LPA","chaotic",0.2,0,100,"Sim.66",4,1,3,0.893428816978083,"ut-ut",0.188806659824381,0.17499991123403,0.337262122940708,0.0363243045975155,"chaotic",0.266066485929577,"chaotic","chaotic"
58,"LPA","chaotic",0.2,1,100,"Sim.66",3,1,6,0.912576401029599,"ut-ut",0.136079959222818,0.127595157888933,0.38503131929895,0.0424049428772785,"chaotic",0.301917631259484,"chaotic","chaotic"
59,"LPA","chaotic",0.2,2,100,"Sim.66",3,1,8,0.889870016699248,"gr-ut",0.0313482814312993,0.00512655523079716,0.51412439219737,0.0678122634120476,"chaotic",0.381212355909756,"chaotic","not chaotic"
60,"LPA","chaotic",0.2,3,100,"Sim.66",4,1,4,0.87949339359348,"ut-ut",0.126780015134615,0.111964157843447,0.288256676067158,0.0289636929470062,"chaotic",0.231487837891026,"chaotic","chaotic"
61,"LPA","chaotic",0.3,0,100,"Sim.66",4,1,4,0.85280269913451,"ut-ut",0.153379089331252,0.117440714623622,0.377011687336522,0.0258666178024578,"chaotic",0.326313116443704,"chaotic","chaotic"
62,"LPA","chaotic",0.3,1,100,"Sim.66",3,1,6,0.707917294085737,"gr-ut",0.0802632980153238,0.0524314836576975,0.509142462390006,0.0573557988283846,"chaotic",0.396725096686372,"chaotic","chaotic"
63,"LPA","chaotic",0.3,2,100,"Sim.66",3,1,3,0.75734587471187,"ut-ut",0.210270847943641,0.20081436480153,0.459153098221693,0.118171960790101,"chaotic",0.227536055073094,"chaotic","chaotic"
64,"LPA","chaotic",0.3,3,100,"Sim.66",4,1,6,0.847146704962618,"gr-log",0.0823288911421586,0.0678957280978101,0.346141791698327,0.0266458937771442,"chaotic",0.293915839895124,"chaotic","chaotic"
65,"NPZ","periodic",0.01,0,100,"Sim.66",2,1,1.5,0.995462903657166,"gr-log",0.0423236893826332,0.0362160697177452,0.0889019380533167,0.0154845436488896,"not chaotic",0.058552232501493,"chaotic","chaotic"
66,"NPZ","periodic",0.01,1,100,"Sim.66",2,1,3,0.995805882646508,"gr-ut",-0.013274665961677,-0.0202759468698958,0.178710398935761,0.0365423278572899,"not chaotic",0.107087436335473,"chaotic","not chaotic"
67,"NPZ","periodic",0.01,2,100,"Sim.66",3,1,3,0.995379475844278,"gr-ut",0.0414336695031055,0.0333368494186061,0.160225172250221,0.0168300224946841,"not chaotic",0.12723832816064,"chaotic","chaotic"
68,"NPZ","periodic",0.01,3,100,"Sim.66",3,1,4,0.995383377582406,"gr-ut",0.00922241980741707,0.00482305678282203,0.229733256518605,0.00955343002029906,"not chaotic",0.211008533678819,"chaotic","not chaotic"
69,"NPZ","periodic",0.1,0,100,"Sim.66",6,3,0.3,0.955451867739438,"ut-ut",-0.00215708332767747,-0.00280946038327403,0.0623168319945734,0.0873746793627189,"not chaotic",-0.108937539556356,"not chaotic","not chaotic"
70,"NPZ","periodic",0.1,1,100,"Sim.66",6,1,0.75,0.936478402220989,"ut-ut",-0.00766224124704351,-0.00844372501749125,0.0717832398340081,0.00516187762399887,"not chaotic",0.0616659596909703,"chaotic","not chaotic"
71,"NPZ","periodic",0.1,2,100,"Sim.66",6,1,0.5,0.965931461242221,"ut-ut",-0.00284532439731231,-0.00344529472509592,0.0766407986380213,0.00345421092764357,"not chaotic",0.0698705452198399,"chaotic","not chaotic"
72,"NPZ","periodic",0.1,3,100,"Sim.66",4,1,3,0.93539956879454,"gr-ut",-0.00177667753095933,-0.00639722579011842,0.177434979490307,0.0150323815588411,"not chaotic",0.147971511634979,"chaotic","not chaotic"
73,"NPZ","periodic",0.2,0,100,"Sim.66",2,6,1.5,0.762921317774147,"gr-ut",-0.0219278052806453,-0.0321430643598592,0.480356394844606,0.225350561813704,"not chaotic",0.038669293689746,"chaotic","not chaotic"
74,"NPZ","periodic",0.2,1,100,"Sim.66",6,1,0,0.895719231289867,"ut-ut",-0.00836250277075372,-0.00847396296410071,0.113433827626678,0.00583818456837711,"not chaotic",0.101990985872659,"chaotic","not chaotic"
75,"NPZ","periodic",0.2,2,100,"Sim.66",5,2,1,0.748302864387951,"ut-ut",-0.00616057537925026,-0.00897670871148065,0.0825871643567096,0.115349108306163,"not chaotic",-0.143497087923369,"not chaotic","not chaotic"
76,"NPZ","periodic",0.2,3,100,"Sim.66",6,1,1.5,0.786470262114885,"gr-ut",-0.0181311333833308,-0.02527425996608,0.0960127130197961,0.00105992627358208,"not chaotic",0.0939352575235752,"chaotic","not chaotic"
77,"NPZ","periodic",0.3,0,100,"Sim.66",5,2,3,0.67431407375351,"gr-log",-0.00176309328103073,-0.007739894242642,0.0566624181258287,0.13512475955376,"not chaotic",-0.20818211059954,"not chaotic","not chaotic"
78,"NPZ","periodic",0.3,1,100,"Sim.66",3,6,4,0.655571197871498,"gr-ut",-0.0110381783029024,-0.0143031421554311,0.311534196363694,0.151954759770383,"not chaotic",0.0137028672137431,"chaotic","not chaotic"
79,"NPZ","periodic",0.3,2,100,"Sim.66",4,2,2,0.776501595949204,"ut-ut",-0.00153866942272971,-0.0027601633455329,0.106935153871325,0.120657179019607,"not chaotic",-0.129552917007105,"not chaotic","not chaotic"
80,"NPZ","periodic",0.3,3,100,"Sim.66",4,5,1,0.599176580585115,"gr-log",0.00020236603975447,-0.00267807277809167,0.19127770373417,0.121437347486835,"not chaotic",-0.0467394973400261,"not chaotic","not chaotic"
81,"NPZ","chaotic",0.01,0,100,"Sim.66",2,1,2,0.364180348013824,"ut-ut",-0.31976198473341,-0.32689591686713,0.746627178398817,0.110749370621558,"chaotic",0.529558411980562,"chaotic","not chaotic"
82,"NPZ","chaotic",0.01,1,100,"Sim.66",3,1,6,0.58567282050154,"ut-ut",0.580602437941295,0.56423362062592,0.544108825810516,0.0359954886649825,"chaotic",0.47355766802715,"chaotic","chaotic"
83,"NPZ","chaotic",0.01,2,100,"Sim.66",2,1,3,0.375623006141816,"ut-ut",0.0795138123540508,0.0727108045056251,0.782749729616235,0.160578357480315,"chaotic",0.468016148954818,"chaotic","chaotic"
84,"NPZ","chaotic",0.01,3,100,"Sim.66",2,1,6,0.456080596515832,"ut-ut",0.534612449687365,0.532450814620157,0.745985860382653,0.116481472658328,"chaotic",0.51768217397233,"chaotic","chaotic"
85,"NPZ","chaotic",0.1,0,100,"Sim.66",1,1,0.75,0.0560318199507468,"ut-ut",-2.16798075124353,-2.19004615819798,0.911372108953838,0.470322401538711,"chaotic",-0.0104597980620345,"not chaotic","not chaotic"
86,"NPZ","chaotic",0.1,1,100,"Sim.66",3,1,6,0.152982215928158,"ut-ut",0.209235946987805,0.197799172647713,0.463208721836978,0.0689148623829019,"chaotic",0.32813559156649,"chaotic","chaotic"
87,"NPZ","chaotic",0.1,2,100,"Sim.66",5,4,2,0.177415940404248,"ut-ut",-0.0276552309052439,-0.0290602491471841,0.0815770625102313,0.168695978622733,"chaotic",-0.249067055590325,"not chaotic","not chaotic"
88,"NPZ","chaotic",0.1,3,100,"Sim.66",3,1,3,0.202683556470712,"ut-ut",-0.285388324393731,-0.291268335726868,0.435405499398303,0.0475859308118193,"chaotic",0.342137075007137,"chaotic","not chaotic"
89,"NPZ","chaotic",0.2,0,100,"Sim.66",1,4,1,0.0665589642826592,"ut-ut",-0.49705008904922,-0.499749055416389,0.907005649353587,0.532254939143047,"chaotic",-0.136214031366784,"not chaotic","not chaotic"
90,"NPZ","chaotic",0.2,1,100,"Sim.66",1,1,0.75,0.0451943133045098,"ut-ut",-0.737848427465399,-0.743907623722264,0.897116657251302,0.438032178376344,"chaotic",0.0385735876336679,"chaotic","not chaotic"
91,"NPZ","chaotic",0.2,2,100,"Sim.66",4,1,0.75,0.157857721423812,"ut-ut",-0.183169637308867,-0.186326634462927,0.383438607644654,0.0329352107751878,"chaotic",0.318885594525286,"chaotic","not chaotic"
92,"NPZ","chaotic",0.2,3,100,"Sim.66",5,4,2,0.187266687450368,"ut-ut",-0.0316452456482853,-0.0327570651907835,0.0717245869721891,0.198551199897314,"chaotic",-0.317435764826546,"not chaotic","not chaotic"
93,"NPZ","chaotic",0.3,0,100,"Sim.66",2,1,2,-0.00905915745010999,"ut-ut",-0.524761725178541,-0.538694146692691,0.594515038954406,0.181662775269821,"chaotic",0.238455999425557,"chaotic","not chaotic"
94,"NPZ","chaotic",0.3,1,100,"Sim.66",1,3,1,-0.00232739500072365,"ut-ut",-0.464940315398422,-0.470357543392213,0.882078975447877,0.516470652053591,"chaotic",-0.130203502577163,"not chaotic","not chaotic"
95,"NPZ","chaotic",0.3,2,100,"Sim.66",1,4,1.5,0.0660509735461968,"ut-ut",-0.138704421939696,-0.144001126531029,0.90736067561826,0.48865130407706,"chaotic",-0.0503958803727771,"not chaotic","not chaotic"
96,"NPZ","chaotic",0.3,3,100,"Sim.66",1,1,4,0.0574438225094182,"ut-ut",-0.0349452279035703,-0.0442937669876952,0.910703461089508,0.507311805483803,"chaotic",-0.0836276776587468,"not chaotic","not chaotic"
1,"SeasonalPredatorPrey","periodic",0.01,0,100,"Sim.67",4,1,0,0.999997210066306,"gr-ut",0.0146680218717933,-0.00468630180678316,0.319618875670738,0.0458540822850735,"not chaotic",0.229744874391994,"chaotic","not chaotic"
2,"SeasonalPredatorPrey","periodic",0.01,1,100,"Sim.67",2,1,6,0.988977584812008,"gr-log",-0.362670556208895,-0.39341345343257,0.46389520445612,0.0969852384632615,"not chaotic",0.273804137068128,"chaotic","not chaotic"
3,"SeasonalPredatorPrey","periodic",0.01,2,100,"Sim.67",2,1,6,0.965399019934529,"gr-ut",-0.0974633482445382,-0.121407473168819,0.432268829891714,0.070528808263612,"not chaotic",0.294032365695034,"chaotic","not chaotic"
4,"SeasonalPredatorPrey","periodic",0.01,3,100,"Sim.67",5,1,4,0.921204331578128,"gr-ut",-0.0918823858586288,-0.128298421963872,0.344180563248896,0.00564331692235702,"not chaotic",0.333119662081076,"chaotic","not chaotic"
5,"SeasonalPredatorPrey","periodic",0.1,0,100,"Sim.67",4,1,0,0.999905464648985,"gr-ut",0.015839022872265,-0.00287455401572751,0.263505122220284,0.0287010884452341,"not chaotic",0.207250988867625,"chaotic","not chaotic"
6,"SeasonalPredatorPrey","periodic",0.1,1,100,"Sim.67",3,1,4,0.989484373931498,"gr-ut",-0.185899761534562,-0.222159840156526,0.384339242787521,0.0363214023402055,"not chaotic",0.313149294200719,"chaotic","not chaotic"
7,"SeasonalPredatorPrey","periodic",0.1,2,100,"Sim.67",3,1,6,0.948062660882573,"gr-log",-0.24473809417761,-0.285210110041296,0.512906713803474,0.0316272249317065,"not chaotic",0.450917352937329,"chaotic","not chaotic"
8,"SeasonalPredatorPrey","periodic",0.1,3,100,"Sim.67",4,1,3,0.909245717046216,"gr-ut",-0.153716498942907,-0.167832330013444,0.356374312999463,0.0163096895293313,"not chaotic",0.324407321521974,"chaotic","not chaotic"
9,"SeasonalPredatorPrey","periodic",0.2,0,100,"Sim.67",4,1,0,0.999196309401741,"gr-ut",0.0169285135304489,-0.0016382397410186,0.280893077520708,0.0251695542731394,"not chaotic",0.231560751145354,"chaotic","not chaotic"
10,"SeasonalPredatorPrey","periodic",0.2,1,100,"Sim.67",6,1,1.5,0.986093682198792,"ut-ut",0.00267148750964964,0.000379925241128944,0.320252516574672,0.0109205668619433,"not chaotic",0.298848205525263,"chaotic","not chaotic"
11,"SeasonalPredatorPrey","periodic",0.2,2,100,"Sim.67",3,1,6,0.969507284878887,"gr-log",-0.411159927446511,-0.439444568617792,0.466675166954363,0.0465214681553386,"not chaotic",0.375493089369899,"chaotic","not chaotic"
12,"SeasonalPredatorPrey","periodic",0.2,3,100,"Sim.67",3,1,6,0.947517769555665,"gr-log",-0.263339769083192,-0.285019250160214,0.398794296390581,0.0326885787254298,"not chaotic",0.334724682088739,"chaotic","not chaotic"
13,"SeasonalPredatorPrey","periodic",0.3,0,100,"Sim.67",4,1,0,0.997276075463952,"gr-ut",0.0113475612871875,-0.00552317851399248,0.32034020424563,0.0431296159220444,"not chaotic",0.235806157038423,"chaotic","not chaotic"
14,"SeasonalPredatorPrey","periodic",0.3,1,100,"Sim.67",2,1,4,0.98748480342849,"gr-log",-0.30442530698817,-0.331078198196511,0.377026309201368,0.100785953607186,"not chaotic",0.179485840131283,"chaotic","not chaotic"
15,"SeasonalPredatorPrey","periodic",0.3,2,100,"Sim.67",5,1,3,0.951308088612342,"gr-ut",-0.0917864927823272,-0.1267991617777,0.364268269964286,0.00657841920978717,"not chaotic",0.351374568313103,"chaotic","not chaotic"
16,"SeasonalPredatorPrey","periodic",0.3,3,100,"Sim.67",2,1,8,0.931205329023305,"ut-ut",-0.0732186420735489,-0.097355237390386,0.502125109149141,0.0511756658980945,"not chaotic",0.401820803988876,"chaotic","not chaotic"
17,"SeasonalPredatorPrey","chaotic",0.01,0,100,"Sim.67",4,1,8,0.996549548578139,"gr-log",0.251554298584018,0.247160758980373,0.137714416851064,0.0097943224919669,"chaotic",0.118517544766809,"chaotic","chaotic"
18,"SeasonalPredatorPrey","chaotic",0.01,1,100,"Sim.67",6,1,6,0.986079408559171,"gr-log",0.22219497221783,0.208252484322358,0.0775173243640728,0.0131882893019264,"chaotic",0.051668277332297,"chaotic","chaotic"
19,"SeasonalPredatorPrey","chaotic",0.01,2,100,"Sim.67",6,1,6,0.979634288933325,"gr-ut",0.147680297401873,0.140471140685092,0.0929411143472765,0.0140933794738181,"chaotic",0.065318090578593,"chaotic","chaotic"
20,"SeasonalPredatorPrey","chaotic",0.01,3,100,"Sim.67",5,1,3,0.928348799434374,"gr-ut",0.045771115250361,0.0374274216101128,0.176074981296624,0.00943182143476758,"chaotic",0.15758861128448,"chaotic","chaotic"
21,"SeasonalPredatorPrey","chaotic",0.1,0,100,"Sim.67",4,2,8,0.95520102700841,"gr-log",0.0581976685361229,0.043187445335999,0.084727997352433,0.0212446831941438,"chaotic",0.0430884182919111,"chaotic","chaotic"
22,"SeasonalPredatorPrey","chaotic",0.1,1,100,"Sim.67",5,1,6,0.970530034051756,"ut-ut",0.255300586124076,0.249071105101798,0.106284256780529,0.00786025147992553,"chaotic",0.0908781638798755,"chaotic","chaotic"
23,"SeasonalPredatorPrey","chaotic",0.1,2,100,"Sim.67",5,1,6,0.960227080389018,"ut-ut",0.243606574718919,0.231140219156506,0.163470986929505,0.0125798157933197,"chaotic",0.138814547974598,"chaotic","chaotic"
24,"SeasonalPredatorPrey","chaotic",0.1,3,100,"Sim.67",4,2,6,0.915162060916229,"gr-log",0.0772397430758615,0.0671815676846993,0.103855889941932,0.0453060586918792,"chaotic",0.0150560149058486,"chaotic","chaotic"
25,"SeasonalPredatorPrey","chaotic",0.2,0,100,"Sim.67",6,1,8,0.921610181058133,"gr-log",0.129153781927507,0.120225506315363,0.0804707917905453,0.00529902845279025,"chaotic",0.0700846960230764,"chaotic","chaotic"
26,"SeasonalPredatorPrey","chaotic",0.2,1,100,"Sim.67",6,1,6,0.940718095788502,"gr-log",0.140787477094331,0.135643525818781,0.0618106201939898,0.00466303095220669,"chaotic",0.0526710795276646,"chaotic","chaotic"
27,"SeasonalPredatorPrey","chaotic",0.2,2,100,"Sim.67",4,2,8,0.96661530043737,"gr-log",0.0274486181539376,0.0234072559687435,0.078559126575961,0.0181902632312247,"chaotic",0.0429062106427605,"chaotic","chaotic"
28,"SeasonalPredatorPrey","chaotic",0.2,3,100,"Sim.67",3,1,6,0.907972935669647,"ut-ut",0.407973435086167,0.402233391697756,0.212100225411348,0.00720565697843512,"chaotic",0.197977137733615,"chaotic","chaotic"
29,"SeasonalPredatorPrey","chaotic",0.3,0,100,"Sim.67",6,1,4,0.907683267985482,"gr-ut",0.0830629888114037,0.0678248443828051,0.0675769185796974,0.00425334159583253,"chaotic",0.0592403690518656,"chaotic","chaotic"
30,"SeasonalPredatorPrey","chaotic",0.3,1,100,"Sim.67",4,2,6,0.892273384645754,"gr-ut",0.0908345577589851,0.0806551412420391,0.0661988611625047,0.0273237488621628,"chaotic",0.0126443133926655,"chaotic","chaotic"
31,"SeasonalPredatorPrey","chaotic",0.3,2,100,"Sim.67",6,2,4,0.960889764997872,"gr-ut",0.0310751443395361,0.0238777878246473,0.0282185400315514,0.0741836278691571,"chaotic",-0.117181370591996,"not chaotic","chaotic"
